class	IoU	Acc	F1	aAcc	mIoU	mAcc	mF1	Iter	epoch
background	0.891429	0.999684	0.942599	0.884515	0.448758	0.502910	0.560958	100	1
abuth	0.247386	0.257837	0.396647						
cotton	0.207458	0.251209	0.343628						
background	0.969411	0.988985	0.984468	0.939495	0.609317	0.697179	0.711199	200	1
abuth	0.622741	0.780099	0.767518						
cotton	0.235798	0.322452	0.381612						
