class	IoU	Acc	F1	aAcc	mIoU	mAcc	mF1	Iter	epoch
background	0.894358	0.999879	0.944233	0.893183	0.406762	0.446002	0.484839	40	1
abuth	0.302487	0.313894	0.464476						
cotton	0.023440	0.024234	0.045806						
