Iter	epoch	cotton_to_abuth	abuth_to_cotton
50	4	0.018845	0.646575
100	7	0.104761	0.104502
150	10	0.073775	0.023479
200	13	0.003752	0.092913
250	16	0.002692	0.043881
300	19	0.001572	0.088663
350	22	0.004859	0.066497
400	25	0.007997	0.042807
