class	IoU	Acc	F1	aAcc	mIoU	mAcc	mF1	Iter	epoch
background	0.931238	0.989746	0.964395	0.919800	0.530610	0.593730	0.632581	40	1
abuth	0.516071	0.627757	0.680801						
cotton	0.144522	0.163686	0.252546						
