class	IoU	Acc	F1	aAcc	mIoU	mAcc	mF1	Iter	epoch
background	0.876402	0.999773	0.934130	0.872496	0.338875	0.382085	0.398694	30	1
abuth	0.064052	0.066805	0.120393						
cotton	0.076170	0.079675	0.141558						
background	0.937820	0.998002	0.967913	0.924532	0.510392	0.568925	0.590998	60	1
abuth	0.537400	0.652698	0.699103						
cotton	0.055954	0.056076	0.105978						
