class	IoU	Acc	F1	aAcc	mIoU	mAcc	mF1	Iter	epoch
background	0.879340	0.999283	0.935797	0.875778	0.340187	0.383074	0.396003	40	1
abuth	0.130180	0.138814	0.230370						
cotton	0.011041	0.011124	0.021841						
