class	IoU	Acc	F1	aAcc	mIoU	mAcc	mF1	Iter	epoch
background	0.982562	0.993527	0.991204	0.971019	0.783909	0.849046	0.868898	320	5
abuth	0.793861	0.922464	0.885087						
cotton	0.575304	0.631146	0.730404						
